id,smiles,true
CHEMBL295478,C1(=C(C(=O)OC1)O)c1ccccc1,-1.7031463874
CHEMBL298367,n12c(c([nH+]c2)CC)cn[n-]c1=O,-2.2985690982
CHEMBL46197,n1c([nH]cc1CCN)C1CCCC1,-3.7128317139
CHEMBL45826,n12c(cc(n1)C)n(ccc2=O)CC,-2.2554189847
CHEMBL49963,C1(CC1)NC=O,-3.0193510813
CHEMBL45467,C12=NC(=N)NC(=O)[C@@H]1N=CN2C,-2.1112626916
CHEMBL296027,C(=O)NC(C)C,-3.0769740615
CHEMBL290330,[nH]1c(=O)c(cnc1N)C(=O)OCC,-1.8507654915
CHEMBL45919,n12c(c([nH+]c1C)C)c(n[n-]c2=O)CC,-2.5577786125
CHEMBL297652,[C@]12(CC(=O)C[C@@H](C1)CCC2)O,-2.6163599437
CHEMBL46896,N(=N\c1cc(Cl)ccc1)/N(C)C,-1.8036574052
CHEMBL297879,n12c(nncc1cnc2)NC,-2.2249952432
CHEMBL46034,N(=N\c1ccc(C(=O)N)cc1)/N(C)C,-1.701805961
CHEMBL295309,[C@@H]1([C@@](O1)(c1ccccc1)C)C(=O)OC,-2.5915968141
CHEMBL46065,C12=NC(=S)N[C@H]2C(=O)NC(=N)N1,-1.6557518555
CHEMBL49599,n12c([nH+]c(c1cn[n-]c2=O)CCC)C,-2.5161649977
CHEMBL47406,C(=O)(COc1ccc(cc1)O)OC,-3.480717364
CHEMBL299861,n12c([nH+]c(c1cn[n-]c2=O)C)CC,-2.5001568424
CHEMBL45590,c12C(=O)C(=CC(=O)c1ncnc2)OC,-0.0380353743
CHEMBL9019,C(=O)(C=C)OC,-1.8786080174
CHEMBL297150,[C@]1(C[C@H](N(C1)N)C(=O)O)(C(=O)O)N,-3.0520820517
CHEMBL50053,n12c(=S)n(ncc1cnc2)CC,-1.9816892028
CHEMBL50761,c1(=O)c2c(nc([nH]1)C)ccc(c2)Cl,-1.8813198103
CHEMBL50549,c1(nccs1)N(N)CCC#N,-2.6907813997
CHEMBL50124,c1(ncco1)N(N)CCC#N,-3.3780078992
CHEMBL45973,c1(nc(c(o1)C)C)N(N)CCC#N,-3.5599944426
CHEMBL49886,c1(nc(co1)C)N(N)CCC#N,-3.2458368831
CHEMBL46270,c1(nc2c(o1)cccc2)N(N)CCO,-2.8278413838
CHEMBL49196,n1[nH]c(=O)ccc1c1ccc(N)cc1,-1.5408041245
CHEMBL48158,[C@@H]12[C@@H](O1)c1c(c3c2cccc3)cccc1,-2.2035250741
CHEMBL297630,O1[C@H]2[C@@H]1C=CC=C2,-2.0013805237
CHEMBL49562,N1=C(c2ccc(N)cc2)CCC(=O)N1,-2.2886566633
CHEMBL49699,N12[C@H](C(=O)Nc3c1cccc3)CCC2,-2.9006860837
CHEMBL48293,[nH]1c(c(c(c1C=O)C)C)C=O,-1.0910668736
CHEMBL49767,C1(=O)C2=C([C@@](O1)(CC)C)CCCC2,-2.3609005664
CHEMBL48977,N(=C(\NCC)/CC)/N=C(/NCC)\CC,-3.3817532031
CHEMBL49310,c12[nH]c(nc(=S)c1c(c[nH]2)CN)N,-2.3268805374
CHEMBL300084,c1(c2c(n(c1)C)ncnc2N)C#N,-2.4883627215
CHEMBL50910,c1(=O)n(cccc1O)C(C)C,-2.3440498713
CHEMBL49003,c12c(c(cc(c2)C=O)O)CC(O1)(C)C,-1.5635510601
CHEMBL49472,[N+](=O)([C@@H]1[C@@H]2C[C@H](C1)[C@@H](C2)N=C=S)[O-],-0.8980746243
CHEMBL50173,[P@@](=O)([C@@H](N)C)(CCC(=O)O)O,-3.12848098
CHEMBL50147,[C@H]12[C@H](C[C@H](C1)[C@H](C2)N=C=S)C(=O)C,-2.4966163718
CHEMBL298797,[C@H]12[C@H](C[C@H](C1)[C@H](C2)N=C=S)[C@H](O)C,-2.0640748775
CHEMBL299618,[C@H]12C(=O)NC[C@H]2CCNC1=O,-3.270475169
CHEMBL51051,C1(=O)NC[C@@H]2[C@@H]1CC(=O)NC2,-3.4547918118
CHEMBL52347,c1ccc2c(c1)C(=O)C(=O)C=C2,-0.0564218898
CHEMBL299761,c1(=O)c(ccc([nH]1)CC(C)(C)C)C=O,-1.3037796514
CHEMBL51276,C1(=CC(=O)C(=O)C=C1N1CC1)N1CC1,-0.0367855959
CHEMBL50022,S(=O)(=O)(N=C(N)N)C(F)(F)F,-2.3888763014
CHEMBL52801,C(=O)(NCCc1c(OC)cccc1)C,-3.3755320107
CHEMBL53075,C(=O)(NCc1cc(OC)ccc1)C,-3.1244577908
CHEMBL53782,C(=O)(NCCCc1cc(F)ccc1)C,-3.2485551756
CHEMBL53403,[n+]1(=O)nc(n(c2c1ccc(c2)F)[O-])N,-0.4244125675
CHEMBL53496,c12sc(cc1ccs2)C=O,-1.4179632097
CHEMBL51279,[n+]1(=O)nc(n(c2c1c(ccc2)C)[O-])N,-0.5526110823
CHEMBL52514,C(=C\C)(\C(=O)O)/C[C@H](C(=O)O)N,-2.0700265755
CHEMBL292463,[N+](=O)(c1cc([N+](=O)[O-])cc(C#N)c1)[O-],-0.4708716332
CHEMBL52706,[N+](=O)(c1cc(C#N)c(cc1)Cl)[O-],-0.3062520501
CHEMBL52784,c1c(N(C)C)ccc2c1ncnc2,-1.9547693846
CHEMBL54204,c1(c(c(c(oc1=O)C)C)O)C,-2.212151606
CHEMBL52459,[C@@H]12[C@]3(O[C@@H]([C@H]2C(=O)OC1=O)C=C3)CO,-2.4537782777
CHEMBL53493,C(=C\C)(/C=O)\C,-1.8306886161
CHEMBL299599,C(=O)(/C(=C/C)/C)OCC,-2.177801624
CHEMBL54161,C1(=C(C)C)C(=O)C=C(CC1)C,-1.8705579874
CHEMBL290007,C1=C(CCC1=O)C,-2.1878581095
CHEMBL55078,C1(=O)OCCC=C1,-1.8599238116
CHEMBL53850,c12c(ncnc2)ccc(c1)NC,-1.8430092016
CHEMBL52084,C(=O)(C=C)OCC,-1.8872123239
CHEMBL301452,n1(C2=CCN(CC2)C)cccc1,-3.1886215789
CHEMBL291337,n1(C2=CCN(CC2)C)nccn1,-2.4445288168
CHEMBL300144,N1=C(N[C@@H](C1=O)CC(C)C)N,-2.9410516014
CHEMBL55114,c1(c(cno1)C)C[C@H]1[C@H]2CN(C1)CC2,-2.9700265449
CHEMBL53031,N(=C(N)N)c1ncc(cc1)C,-2.8756342982
CHEMBL54592,N1=C(N[C@@H](C1=O)Cc1ccccc1)N,-2.875199325
CHEMBL430581,c1(c(c(C(C)C)ccc1)O)C(=O)OC,-1.9495531284
CHEMBL299662,[nH]1c2c(c3c1cccc3)cc(=O)[nH]c2,-1.7719849891
CHEMBL301468,S1(=O)(=O)N(C(=O)c2c1cccc2)O,-1.2779073104
CHEMBL55517,O(C(=O)OCC)C(=O)OCC,-3.1104086548
CHEMBL56828,C(=C\C)(/C(=N/O)/C)\C,-2.5264171196
CHEMBL291937,C1(=CCCC1)/C=N/O,-2.3362262894
CHEMBL56260,[nH]1c(nccc1=O)N,-2.3962899612
CHEMBL444308,P(=O)([C@H](C(=O)[C@H](N)C)C)(O)O,-2.3016346372
CHEMBL56190,[O-][N+](=O)c1c(NC)nc(N)[nH]c1=O,-1.0431466595
CHEMBL54683,C(C=[N+]=[N-])(F)(F)F,-1.1519133713
CHEMBL59264,C1(=CCC(=CC1)C)/C=N/O,-2.4334974611
CHEMBL298831,[C@@]1(N=N1)(C(F)(F)F)Br,-0.5053684697
CHEMBL56760,P(=O)(/C=C/[C@H](N)C)(O)O,-3.0095321628
CHEMBL292685,c1(c(=O)[nH]oc1C)[C@H](C(=O)O)N,-2.5228376705
CHEMBL56299,N1[C@@H](C(=O)O)CS[C@@H]1[C@@H](O)CO,-2.8410016566
CHEMBL57369,N[C@@H](C)C(=O)NP(=O)(O)O,-2.6263786319
CHEMBL55478,[C@@]1(N=N1)(C([C@H](Cl)F)(F)F)F,-0.2719428639
CHEMBL58767,C1(=O)[C@@](CCN1)(CC)C,-3.332706277
CHEMBL55803,C1(=O)C(=C[C@@H](O1)C)c1ccc(cc1)F,-1.8417113897
CHEMBL56793,C(=CN(CCO)CCO)(C#N)C#N,-1.968044362
CHEMBL294162,C(=CNCCO)(C#N)C#N,-2.0572401703
CHEMBL56785,C1(=O)[C@@](C(C)C)(CCN1)C,-3.3687861281
CHEMBL292574,N12C[C@H]([C@H](Oc3nccnc3)C1)CC2,-2.0234677336
CHEMBL56694,C1(=O)[C@@](Cc2ccccc2)(CCN1)C,-3.3176655917
CHEMBL300765,C1(=O)C2(CCN1)CCCC2,-3.2445061442
CHEMBL294213,C(=Cc1cc2c([nH]cc2)cc1)(C#N)C#N,-1.1382917811
CHEMBL55261,N1(C(=O)CC[C@@H](C1)c1ccccc1)C,-3.353930417
CHEMBL56823,C1=C(Oc2ccccc2)CCN(C1)C,-3.2103480366
CHEMBL298810,C(=Cc1n[nH]cc1)(C#N)C#N,-1.0522154503
CHEMBL294000,C1(=C(OCC1=O)NC)C(=O)OCC,-2.5807572594
CHEMBL56672,C(#N)NC(=O)C,-2.5250001886
CHEMBL301894,C(#N)NC(=O)C(C)(C)C,-2.5580871977
CHEMBL294629,C(#N)NC(=O)CCC,-2.5600693505
CHEMBL57763,C(=O)(C(F)(F)F)c1[nH]ccc1,-1.2951094606
CHEMBL58052,c1(cc(ccc1)CC)O,-3.0952668576
CHEMBL298597,n1c([nH]c(=O)cc1NC1CC1)N,-2.8615224395
CHEMBL57123,P(=O)([C@H]1[C@H](C[C@@H](CC1)O)O)(O)O,-2.9337917295
CHEMBL57928,P(=O)(O[C@H]1[C@@H](O)CCC1)(O)O,-2.7881423268
CHEMBL57978,[C@H](c1occc1)(C(=O)O)O,-2.590669748
CHEMBL57342,c1ccc(cc1O)F,-2.9865934364
CHEMBL58888,c1ccc(cc1N)F,-3.0826579639
CHEMBL57537,[N+](=O)(c1ccc(cc1)OC)[O-],-0.5935548621
CHEMBL57995,c12c(nc(=O)[nH]c1)ccc(c2F)F,-0.9825961012
CHEMBL58978,c12N(CC[C@@H](c1cccc2OC)C)C,-3.1174343388
CHEMBL60824,C1C(=N)c2c(C(=O)C1=O)cccc2,-0.357286855
CHEMBL58146,c1ccc2c(c1)c(ccn2)N,-2.268960949
CHEMBL57708,N1(c2c([C@H](CC1)C)cccc2)CC,-3.1864884587
CHEMBL294154,N1c2c(C(=CC1(C)C)C)cccc2,-2.6598256758
CHEMBL294018,C1=C2C(=CC(=O)O2)[C@@H](OC1)O,-1.1894076987
CHEMBL60020,C1(=CCCCC1=O)COC(=O)/C=C/C,-1.9671206056
CHEMBL293354,O1C(=O)NC[C@@H]1N,-3.1873659628
CHEMBL59350,c1(c2c(ccn1)CCCC2)N,-3.0037076237
CHEMBL59592,n1c(c(ccc1N)C)C,-2.8850371348
CHEMBL62077,n1c(cc(cc1)CC)N,-2.8573819051
CHEMBL61430,n1c(c(cc(c1)C)C)N,-2.8348677492
CHEMBL61599,n1c(cc(c(c1)CC)C)N,-2.9165940303
CHEMBL59272,C1(=S)[C@](CCS1)(CC)C,-1.8149796362
CHEMBL62257,C1(=S)[C@](CCO1)(CC)C,-2.1009785849
CHEMBL59345,C1(=S)C(C(CO1)(C)C)(C)C,-2.1108450533
CHEMBL301036,C1(=O)C(C(CS1)(C)C)(C)C,-2.6110144866
CHEMBL60503,c12cc(c(cc1CCN=C2C)O)O,-2.4238096003
CHEMBL58492,n1c2c(c(cc1N)C)CCCC2,-2.9953087083
CHEMBL292690,n1c2c(ccc1N)CCC2,-2.7672597043
CHEMBL59885,C1(=S)SC[C@](C1)(CC)C,-1.8203134983
CHEMBL305542,C1#C[C@H]2[C@H](OCC#C/C=C\1)CCCC2,-2.1063327005
CHEMBL61939,c1(c(c(ccn1)C)C)N,-2.997293843
CHEMBL61990,n1cc(ccc1N)C,-2.7215079724
CHEMBL61941,n1c(c2c([nH]1)ncnc2N)C#N,-1.8231349815
CHEMBL58067,c12cc(c(=O)cc1cc[nH]c2C)O,-1.9323800291
CHEMBL292676,c12c(c(c(c(c1)O)O)O)CCN=C2C,-2.4166802142
CHEMBL58782,c1(c(=O)[nH]cc(c1)c1ccncc1)C#N,-1.3964507098
CHEMBL293920,c1(c(F)ccnc1)OCCN(CC)C,-2.562828913
CHEMBL303056,c1(c([nH]c2c1nccc2)N(C)C)C#N,-2.5740474032
CHEMBL292474,c1(c([nH]c2c1nccc2)Cl)C#N,-1.9487384974
CHEMBL64369,C12(OCc3c1cccc3)CCNCC2,-3.0160307301
CHEMBL64584,C1(=O)N(c2c(C1=O)cc(C#N)cc2)C,-0.3947680779
CHEMBL292265,c1(OC(=O)N(C)C)nsnc1C,-1.8662225058
CHEMBL61322,c1(C(=S)NCC)c(=S)[nH]ccc1,-1.5225772281
CHEMBL293032,[nH]1c(=O)ccc2c1ccc(c2)OC,-1.8587754988
CHEMBL304205,N1c2c(Cc3c1cccc3)cccc2,-3.2587376522
CHEMBL61562,n1[nH]c2c(cc3c([nH]nc3C)c2)c1C,-2.2681671491
CHEMBL61661,C(=O)(c1cc(c(cc1)O)O)NCCC,-2.3269247328
CHEMBL62690,C(=O)(Oc1nsnc1)N(C)C,-1.75735225
CHEMBL62844,c12n(c(c(n1)C)CC#N)cccc2O,-2.6851383039
CHEMBL62539,C1(=O)c2c(C(=O)c3c1occ3)cccc2,-0.2887523417
CHEMBL64053,c1(n(ccn1)C)N,-3.9592201765
CHEMBL63017,c1(n2cccc2)ncc[nH]1,-3.2025318399
CHEMBL66536,c12c(=S)ssc1nccc2,-0.9051425301
CHEMBL302380,C1(=C[C@H]2N[C@@H](C1)CC2)c1cnncc1,-1.7781359032
CHEMBL66262,N1[C@@H]2c3c(C[C@H]1CC2)cncn3,-2.3716970347
CHEMBL303797,CCc1ncc[nH]1,-3.7111351119
CHEMBL305546,C1(=CC[C@@H]2N([C@H]1CC2)C)C(=O)C,-1.8424571101
CHEMBL304912,n1c(C2=CCCNC2)snc1C,-1.8613685399
CHEMBL62177,[C@](C(=O)NC)(c1ccccc1)(O)CC,-3.0384774854
CHEMBL304650,c1c(c(c(cc1)F)N=C1NCCN1)F,-3.105709933
CHEMBL292983,c1(ncc[nH]1)F,-4.1524558958
CHEMBL63042,n1c(C#Cc2ccccc2)csc1C,-2.1964401102
CHEMBL291627,c1[nH]c(nc1)N,-3.7679616588
CHEMBL302182,C1(=CC[C@@H]2N[C@H]1CC2)C(=O)C,-1.8240063241
CHEMBL433830,c1(ncn(c1)C)c1cscc1,-2.8767719556
CHEMBL292541,c12nc3n(c1ncnc2N)CCCC3,-2.9078928757
CHEMBL302453,n1c(ccnc1)N,-2.660902937
CHEMBL293443,c12c(scn1)ncnc2N,-2.3097321642
CHEMBL62647,c12c([nH]c(n1)C)ncnc2N,-2.9116497109
CHEMBL292268,n1c2n(cnc(=N)c2[nH]c1)C,-2.6417762123
CHEMBL294113,n1(C(=O)Nc2ccccc2)cncc1,-2.4836146054
CHEMBL305107,c12c([nH]cn1)ncnc2OC,-2.5760808846
CHEMBL65976,n1(cnc2c(N)ncnc12)C,-2.807936341
CHEMBL65440,n1(C(=O)N2CCOCC2)cncc1,-2.5283837763
CHEMBL66586,n1(C(=O)NCCC)nccc1,-2.5490642935
CHEMBL66423,n1(C(=O)NC(C)C)ncnc1,-2.3239607568
CHEMBL418675,[C@H]12[C@@H](Nc3c1cccc3)CCN(C2)C,-3.1122050206
CHEMBL63581,n1(C(=O)NCCCC)cnc(c1)C,-2.7042339376
CHEMBL294543,n1(C(=O)NCCCC)c(ncc1)C,-2.9196979519
CHEMBL65720,c1(c([nH]nc1)OC)C(=O)O,-2.6241149465
CHEMBL67490,n1c2n(cc1CO)ccnc2,-2.0373099779
CHEMBL305101,c1(c(nn(c1)CC=C)OC)C(=O)O,-2.4074994753
CHEMBL294362,c12c(coc1cc[nH]2)O,-3.3332469762
CHEMBL63828,c12c(noc1CCCN2)O,-2.9612313369
CHEMBL444571,c1(c(n([nH]c1=O)C)c1ccccc1)N,-2.1126722156
CHEMBL66558,n12c(nc(c1)C)cncc2,-2.0623560958
CHEMBL69459,c1([N+](=O)[O-])sc(cc1C)C[C@H]1OC1,-0.5335548747
CHEMBL302983,c1(c(=O)[nH][nH]c1C)N,-2.7639311041
CHEMBL307778,c12c([nH]cn2)OCC1=O,-2.379208888
CHEMBL67409,c1(c(noc1)O)N,-2.8851168802
CHEMBL293420,c1(c(n[nH]c1)O)N,-3.4085744719
CHEMBL69660,c1(c([nH][nH]c1=O)C1CCCCC1)N,-2.7812656443
CHEMBL70083,n1ccc(CCc2ccncc2)cc1,-2.8469886297
CHEMBL65910,[C@H](c1[nH]cnc1)(C(=O)O)CCCCN,-2.8828366916
CHEMBL67825,[C@]12([C@H](O1)C(=O)C)C(=O)NC(=CC2=O)C,-1.2857044891
CHEMBL302575,C12=NC(=O)CN2Cc2c(N1)ccnc2,-2.360543368
CHEMBL69291,S(=O)(=O)(N)CC,-2.4678545165
CHEMBL303163,c12n(c3c(c(=O)c1)CCC3)CCN2,-2.8718893525
CHEMBL308194,[N@+]1([O-])(CC=CC1)C,-3.046988891
CHEMBL68925,[C@@]12([C@](CNC1=O)(CNC(=O)C2)C)C,-3.5322063618
CHEMBL68982,[C@]12(C(=O)NC[C@]2(CCNC1=O)C)C,-3.1777947231
CHEMBL66797,C12=C(C(=O)c3c1c(ccc3)C)CCCC2,-1.0145299388
CHEMBL304754,[n+]1(c([C@H](C2OCCO2)C)cccc1)[O-],-2.1418975124
CHEMBL69592,N1=C(SCC1=O)c1ccccc1,-1.0985908143
CHEMBL67913,c1(nc[nH]c1C)c1ccncc1,-2.4558340065
CHEMBL309147,N1=C(S[C@@H](C1=O)C)N,-2.2945817522
CHEMBL306902,n1c([nH]cc1c1ccncc1)N,-2.3569377083
CHEMBL71429,C1(=NCCN1)[C@@H](Cc1ccccc1)C,-3.187096783
CHEMBL303903,c1(C=C(C#N)C#N)c[nH]c2c1cccc2,-1.2665508403
CHEMBL304820,c1(nc(on1)/C=N/O)c1sccc1,-1.2765848155
CHEMBL67753,c12c([nH]c(n1)SC)C(=O)C=CC2=O,-0.0261889267
CHEMBL304551,N1([C@H]2[C@H](OC(=O)C)C[C@@H](C1)C2)C,-2.9322603486
CHEMBL71851,c12oc(=O)ccc2cc(c(c1)O)OC,-1.6258495311
CHEMBL305069,[C@@H]1(C(=O)CCC1)C(=O)C,-2.2731200809
CHEMBL71443,n1c([nH]c2c1cccc2)CO,-2.7571422769
CHEMBL70582,Nc1c(N)cccc1,-3.2184261265
CHEMBL306833,c1([N+]#N)cc(S(=O)(=O)[O-])ccc1,-0.1297400302
CHEMBL303169,[N+](=[N-])=C1C=CC(=O)C=C1,-0.425422432
CHEMBL71107,C12=C/C(=N/O)/CC[C@@]1(C)CCCC2,-2.6116117261
CHEMBL72262,c1(cncc(c1)N1CCNCCC1)O,-2.7276367737
CHEMBL303214,c1([N+]#N)cc[n+](cc1)[O-],0.2790917622
CHEMBL305741,c1([N+]#N)n(CC(=O)[O-])ccn1,0.8287097227
CHEMBL70643,[n+]1(c2ccc(cc2)C)ccc(cc1)C,-1.4333816814
CHEMBL69395,[n+]1(c(c2ccccc2)cccc1)C,-1.3248066422
CHEMBL70876,[n+]1(c(cc(cc1)c1ccccc1)C)C,-1.2827781742
CHEMBL73120,[N+]1(CCC(CC1)c1ccccc1)(C)C,-3.1606333758
CHEMBL74168,[n+]1(cc2c(cc1)cccc2)C,-1.20314123
CHEMBL72767,c12c(c3c(C1)cccc3)cc[n+](c2)C,-1.2846433709
CHEMBL433295,N1(C(=N)N)Cc2c(CC1)cccc2,-3.1497910835
CHEMBL72959,[C@@H]1(S(=O)(=O)N(C)C)O[C@@H]1C,-1.7954644738
CHEMBL69728,C12=C(c3c(C1)cccc3)CCN(C2)C,-3.0126551599
CHEMBL74063,c12c(n(c(=O)n(c1=O)C)C)n(cn2)C,-2.6299623791
CHEMBL72591,N1(C(=O)[C@@H](C1)C(C)C)C(=O)O,-2.4693619504
CHEMBL72405,n1c(C(=O)OC)cccc1C(=O)OC,-1.7084538653
CHEMBL308329,[N+](#[C-])[C@@H]1[C@H](CC[C@@H](C1)C)C(C)C,-2.925047278
CHEMBL308149,C(=O)(C1=[NH+]CCCC1)[O-],-1.2066778911
CHEMBL73680,C(=C\c1cc(Cl)ccc1)/C(=O)C,-1.3193696276
CHEMBL72218,N1([C@@H](C(=O)O)CCC[C@@H]1C(=O)O)C,-3.3651369911
CHEMBL72722,C(=O)(C1CC1)Oc1cc(O)ccc1,-2.9698495667
CHEMBL310088,N#C[C@H]1N[C@H](C#N)CCC1,-3.7632914278
CHEMBL72081,C(=O)(C1CC1)OC1=CC(=O)CC1,-2.1526704854
CHEMBL75337,n1c2c(cc(=O)[nH]1)CCc1c2cccc1,-1.578399591
CHEMBL72229,N1[C@H](C(=O)N)CCC[C@H]1C(=O)N,-3.5770197135
CHEMBL312311,C(=O)(CC)c1ccc(cc1)O,-1.9358646903
CHEMBL74952,[C@@H]1(C[C@H]1C)CNC(=N)N,-3.7973477313
CHEMBL420561,C(=C\C(=O)C)/c1c(Cl)cccc1,-1.2703771081
CHEMBL73639,c1(ccccc1)/C=C/C(=O)C,-1.4088054362
CHEMBL75038,c12c(c3c(C1)cccc3)ccc([N+]#[C-])c2,-2.1590475296
CHEMBL73786,N1([C@@H](COc2ccccc2)CCC1)C,-3.0550532478
CHEMBL310309,[N+](#[C-])c1cc2c(cc1)cccc2,-2.0357280387
CHEMBL74945,C(=C\C(=O)C)/c1c(c(ccc1)C)O,-1.4258869056
CHEMBL310483,[N+](=O)(c1cc(/C=C/C(=O)C)ccc1)[O-],-0.4752230068
CHEMBL75838,C(=O)(N)CNCCCCC,-3.0751771963
CHEMBL73801,[nH]1c2c(c3c1cccc3)ccnc2C#N,-1.6223400568
CHEMBL76469,c1(cscc1)CO,-3.0020853661
CHEMBL76342,C1(=NCC=C(C1)C)N,-3.7789016576
CHEMBL72211,c1(cscc1)C=O,-1.6166748099
CHEMBL310913,c1(scc(c1)CO)c1sccc1,-2.1603929919
CHEMBL75794,C1(=N)NCC(C=C1)(C)C,-2.5017027888
CHEMBL308310,C1(=CC(=N)NCC1(C)C)C,-2.6892299881
CHEMBL72553,N1(C(=O)NC)C=CC(C=C1)(C)C,-3.4317911352
CHEMBL74679,N1C(=N)C=C([C@H]2[C@H]1CCCC2)C,-2.6613213714
CHEMBL72316,C1(=N)N[C@@H](CC(=C1)C)CC=C,-2.6926049232
CHEMBL75905,C1(=N)C=C([C@@H](CN1)C)C,-2.6847935209
CHEMBL75304,C1(=N)C=C(CCN1)C,-2.679397363
CHEMBL75484,C1(=N)C(=C(CCN1)C)C,-2.7153102285
CHEMBL72166,N1=C2[C@](c3c1cccc3)(O)CCCC2,-2.2004462237
CHEMBL76012,c1ccc(cc1)N1C(=O)C=CC1=O,-0.6823269477
CHEMBL1025,P(=O)(F)(OC(C)C)OC(C)C,-2.5096461128
CHEMBL75782,N1C(=O)N[C@@H](CC1=O)C(=O)O,-2.6691616717
CHEMBL308281,c1(=O)sc(nc2c1cccc2)C#N,-0.857183368
CHEMBL76768,C1C(=CCC[NH2+]1)C(=O)[O-],-2.555330198
CHEMBL78304,C(=O)(N([C@@H](C#CCN(C)C)C)C)OC,-3.2395799547
CHEMBL309016,c1c(c(cc(c1)/C=C/[N+](=O)[O-])OC)O,-0.4917041773
CHEMBL77456,C(=Cc1ccc(cc1)OC)(C#N)C#N,-1.0716820605
CHEMBL75718,N#C/C=C/c1ccc(cc1)O,-1.7576160874
CHEMBL76969,n1c(c2c(nc1C#N)cccc2)OC,-1.4272507312
CHEMBL78005,C(=Cc1cc2c(OCO2)cc1)(C#N)C#N,-1.0386440567
CHEMBL310400,C(=Cc1cc(O)ccc1)(C#N)C#N,-0.8979543837
CHEMBL305627,c1([nH]c2c(c1)nccn2)c1occc1,-1.7924705244
CHEMBL79064,c1c(ccc(c1)C(=O)C(C#N)C#N)O,-1.3235263904
CHEMBL308339,C1(=C(C#N)C#N)C(=O)NC(=O)NC1=O,0.5898263613
CHEMBL75870,c1(onc(c1)C)[C@@H]1N(CC[C@@H]1C)C,-2.9921122658
CHEMBL80347,n1c(c2c(nc1N)ncc(c2)CO)N,-1.9278025752
CHEMBL80924,C1(=CC[NH2+][C@@H]1C)C(=O)[O-],-2.3807400491
CHEMBL311284,C1(=C[C@H]([NH2+]C1)C)C(=O)[O-],-2.3659350059
CHEMBL78390,C1(=C(C[NH2+]C1)CCCCCC)C(=O)[O-],-2.5863559172
CHEMBL78697,n1(nc(nn1)N)[C@H]1[C@@H]2CN(C1)CC2,-2.3213021548
CHEMBL80912,C1(=CC[N@@H+](C1)C)C(=O)[O-],-2.3688094259
CHEMBL311008,[C@@]12(n3ncnc3)CN(CC2)CC1,-3.0665958146
CHEMBL81241,C(=O)(NCCCCN)C,-3.3473713804
CHEMBL79028,C(=O)(C[S@@](=O)C)c1nccnc1,-1.4179879735
CHEMBL79635,c12[nH]c(=O)ccc1cc(cc2Cl)N,-1.724101963
CHEMBL311085,[nH]1c2c(c(cc(=O)c1=O)O)CCCC2,-1.2267536633
CHEMBL421517,c12c([nH]c(=O)cc1)c(ccc2N)OC,-1.9091917269
CHEMBL79824,C1([N+](=CCC1)[O-])(C)C,-2.4886257878
CHEMBL312114,[N+](=O)([C@](CCC=O)(CCCC)C)[O-],-1.673110831
CHEMBL310671,c1cc2S(=O)(=O)NC(=O)c2cc1,-1.2610983408
CHEMBL78354,c1(c([nH]ccc1=O)CC)O,-2.6427257713
CHEMBL311972,c1(c2c(ccc1)cccc2)[C@H]1CNCC1,-2.4086124467
CHEMBL310900,c1(c(=O)cc[nH]c1)O,-2.5754957453
CHEMBL81566,S1(=O)(=O)NCc2c1cccc2,-2.2989361174
CHEMBL310948,C12(N=C(OC1=O)c1ccccc1)CC2,-1.9643440895
CHEMBL311761,C1NCCC(C1)c1onc(c1)O,-2.9695862876
CHEMBL81306,N1=NC(Nc2c1ccnc2)(C)C,-1.1523008537
CHEMBL79981,c12c([nH]c(=O)cc2)C[C@H](CC1=O)C,-1.9974848567
CHEMBL81256,c1(c([nH]c(=O)cc1)C)C(=O)C,-2.0607192862
CHEMBL310630,c12c(nc(nn1)C)c(nc(c2N)C)C,-0.8878746189
CHEMBL84016,c12c(c(nc(c2)C)C)ncnn1,-0.8142919402
CHEMBL432185,c12nnc(nc1cnc1c2cccc1)C,-0.7702642078
CHEMBL84402,n1c(nnc2c1cncc2)C1CC1,-0.6947970666
CHEMBL79325,C1(=[NH+][C@H](CC(=O)[O-])CS1)N,-2.0949621612
CHEMBL311094,c12nncnc2cccn1,-0.6992481023
CHEMBL82982,Cc1ccnn(CCCC(=O)O)c1=N,-2.3734976723
CHEMBL85271,c12nc(nnc1ccnc2C)C,-0.7754184759
CHEMBL83666,C(=S)(NCC(=O)O)N,-2.9262416351
CHEMBL312722,[O-][n+]1c2c(c(NO)cc1)cccc2,-1.6142465665
CHEMBL80056,n12c(nc(nc1CC)C)ccn2,-2.0373581137
CHEMBL314871,n1oc2c(c1)cccc2,-2.1760283749
CHEMBL315427,c12n(ncc2Cl)c(nc(n1)C)CC,-1.9187737223
CHEMBL82450,[C@@H]12CC(=O)N([C@@H](C(=C1)OC)C(=O)O)C2,-2.5187562993
CHEMBL84047,C1(=CC(=O)CC[C@H]1C(=O)OCC)C,-1.997058952
CHEMBL312947,c1(c(c2c(o1)cccc2)N)OC,-2.7536748134
CHEMBL83815,c12c(cc(cc2)N)CCc2c1cccc2,-2.7230996686
CHEMBL83760,[nH]1c(=O)c2c(c3c1CCCC3)cccc2,-2.1797824757
CHEMBL316415,n1(nccc1)c1ccccc1,-2.6740959784
CHEMBL83162,c1(c2ccc(N)cc2)cc(F)ccc1,-2.5494849781
