codes,CHG,smiles,pot
CHEMBL3360524,0,COC(=O)CCSc1ccc([N+](=O)[O-])c2nonc12,0.13035831551663
CHEMBL336313,0,OC1(c2ccccc2)c2cc(Cl)ccc2C2=NCCN21,-2.13072214345342
CHEMBL336652,0,CCCNC1CCc2ccc(O)cc2C1,-3.04602195968323
CHEMBL337509,0,CCC[C@@H]1O[C@@]2(CC1=O)CN1CCC2C1,-2.27366494023454
CHEMBL34023,0,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@@H]3O)[C@H](O)[C@@H]1O,-2.59510666625329
CHEMBL3407614,0,N[C@@]1(Cc2ccccc2)C[C@@H]1c1ccc(F)cc1,-2.89924999569198
CHEMBL3415615,0,C#CCN(C)CC(=C)c1cccc(CNc2ccccc2)c1,-2.29847727562152
CHEMBL3423291,0,COc1ccc(/C=C/C(=O)Nc2cccnc2)cc1,-1.68664556650078
CHEMBL3425568,0,COc1ccc(C(C)(O)c2nc(=O)[nH]c3ccccc23)cc1,-1.38410579674921
CHEMBL34325,0,N=C(N)N/N=C/c1ccnc2ccccc12,-1.42371259355742
CHEMBL3438051,0,NC1(CNC(=O)c2cc3ccccc3[nH]2)CCCCC1,-2.19409832821126
CHEMBL3438697,0,Cc1cccc(NC(=O)C2(n3cnnn3)CCCCC2)n1,-2.55091325945483
CHEMBL3439237,0,CC(C)c1sc(Cl)nc1C(=O)NCc1ccncc1,-2.19473852713326
CHEMBL3440052,0,CCCc1nnsc1C(=O)NCC(O)c1ccoc1,-1.21877892967232
CHEMBL3440251,0,COCC(=O)Nc1ccccc1-c1ccc(=O)n(C)n1,-1.56519720969424
CHEMBL3440440,0,O=C(C1CC1)N1CCN(c2ccc(-n3cncn3)nn2)CC1,-1.90237372131554
CHEMBL3440650,0,CCN1C[C@H]2CCN(Cc3ccncc3)C(=O)[C@@H]2C1,-2.45716903095041
CHEMBL3443556,0,CN(C)CCCNC(=O)c1cc(Cl)ccc1Cl,-1.96640553624466
CHEMBL3444660,0,CN(C)[C@@H]1CCN(c2ncccn2)[C@H]1Cc1ccccc1,-2.37830557423363
CHEMBL3445623,0,CCn1cc(N2Cc3nc(N4CCCC4)ncc3C2=O)cn1,-2.278867087711
CHEMBL3445704,0,CC(C)(C)NC(=O)CCn1ncc2c(Cl)cccc21,-2.31771482261942
CHEMBL3446256,0,Cc1cc2nc(O)c(O)nc2cc1S(=O)(=O)NC1CC1,-1.43709827819114
CHEMBL3447929,0,CN1CCC(c2n[nH]cc2-c2ccnc(N)c2)C1,-2.6235902611571
CHEMBL3448310,0,Cc1cc(C)nc(C2CCCN2C(=O)c2cnco2)n1,-2.21044617750618
CHEMBL3448436,0,Cc1cncnc1C1CCN(C(=O)CN(C)C)CC1,-2.25412065083941
CHEMBL3449034,0,CNC(=O)c1cn[nH]c1C1CCCN1C(=O)c1cccnc1,-1.96411091424441
CHEMBL3449168,0,Cc1sc2c(C3CCCN(C(C)C)C3)nc(C)n2c1C,-3.33553337905587
CHEMBL3450109,0,Cc1cncc(C2CCCN(C(=O)c3cnco3)C2)n1,-2.28780350018294
CHEMBL3451166,0,Cn1cc(C(=O)N2CCN(c3ccccc3)CC2)ccc1=O,-2.0478399314486
CHEMBL3451441,0,CN(CC(N)=O)Cc1csc(-c2ccc(F)cc2)n1,-1.9899709601157
CHEMBL3451572,0,O=C(C1CCC1)N1CCOc2cccc(F)c21,-2.88173311265049
CHEMBL3452120,0,Oc1cccc(CNCc2ccc(-n3cncn3)nc2)c1,-2.34110685960763
CHEMBL3452608,0,Cc1cc(N(C)C)nc(N2CCCC2c2ccccn2)n1,-2.73072816856854
CHEMBL3452729,0,NC(=O)c1cn(CC2CC2)c(C2CC2)n1,-2.67947657350862
CHEMBL3454173,0,O=C(O)c1cc(/C=C/c2ccccc2)ncn1,-1.07162491603645
CHEMBL3454749,0,COC(=O)c1cccc(CNC(=O)CC(F)(F)F)c1,-1.89054045397649
CHEMBL345561,0,CCn1cc2c3c(cccc31)[C@H]1C[C@@H](C(N)=O)CN(C)[C@@H]1C2,-3.40476271474585
CHEMBL3455748,0,CCCC(=O)N1CCC2(CC1)OCCO2,-3.25552613734514
CHEMBL3457292,0,CCc1nsc(N2CCC3(CC2)OCCO3)n1,-2.78025590364684
CHEMBL3457342,0,CSc1ccc(C(C)NC(=O)c2cc(C)on2)cc1,-1.93806598959846
CHEMBL3457627,0,O=C(NCc1ccccc1CO)Nc1ccc2c(c1)CCC2,-2.92428344621434
CHEMBL3457762,0,COCCC(=O)N(Cc1ccccn1)Cc1ccccc1C,-2.63870830510593
CHEMBL3458233,0,O=C1CN(CCCNC(=O)Nc2ccccn2)CCN1,-2.78023893450438
CHEMBL3459353,0,c1cc(CN2CCc3cncnc3C2)c2c(c1)OCCO2,-2.5925298568065
CHEMBL3459559,0,O=C(NCC1CC1)c1cnc(-c2ccccc2)nc1,-1.58095485083244
CHEMBL3460671,0,COc1ccc(C(=O)Nc2c(C)nn(C(C)C)c2C)cc1,-2.25072202995642
CHEMBL3462040,0,Cc1ncccc1C(=O)Nc1cccc2c1C(=O)NC2,-1.93683722771159
CHEMBL3462073,0,O=C(NCc1cccnc1)N1CCSCC1CCO,-2.60591579487052
CHEMBL34629,0,C/C(=C\c1ccccc1)CN/N=C(\C)C(=O)O,-2.08998137687158
CHEMBL3463989,0,CCOc1ccc(NC2CCN(C(C)C)C2=O)cn1,-2.67715514302543
CHEMBL3464228,0,Cc1nc(CNc2ncc(Br)cn2)n[nH]1,-2.03121486422479
CHEMBL3465028,0,COC(=O)c1cccc(CN(C)Cc2ncnn2C)c1C#N,-1.6470176117406
CHEMBL3466559,0,O=S(=O)(NC1CC1)c1cccc(Br)c1,-1.92944397898558
CHEMBL34665,0,Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1,-1.67769721923181
CHEMBL3467629,0,CC(=O)Nc1cccc(Cn2nc(C)nc2C)c1,-2.96528317152358
CHEMBL3467801,0,Cn1cccc1C(=O)NC1(C(=O)NCC2CC2)CCCC1,-2.46982305790776
CHEMBL3468588,0,CN(Cc1cccc(F)c1)C(=O)c1ccncc1Cl,-1.83178320263699
CHEMBL3468621,0,Cc1cnn(CCNc2nc(C)cc(N(C)C)n2)c1,-3.01867556890695
CHEMBL3469509,0,CCSc1cc(C(=O)NCc2ccccc2O)ccn1,-1.53146561329429
CHEMBL3469717,0,Cc1ccc(F)cc1S(=O)(=O)N(C)CC(N)=O,-1.88050306802402
CHEMBL3470798,0,Cc1ccc(CN2CC[C@H]3CO[C@H](CN(C)C)[C@H]3C2)o1,-3.5076110983539
CHEMBL3471155,0,O=C(c1ccco1)N1CCO[C@@H]2CNCC[C@@H]2C1,-2.07248662669818
CHEMBL3471482,0,CNC(=O)C1=NOC2(CCN(Cc3nccs3)C2)C1,-1.84813436562528
CHEMBL3471988,0,CNCC[C@H]1CC(C)(C)Oc2ccc(C)cc21,-3.16228039466294
CHEMBL3473006,0,CC(C)C1CN(c2ncccn2)CCC(=O)N1CC1CC1,-2.38966247211465
CHEMBL3474364,0,C=Cc1cccc(CN(Cc2cnn(C)c2)C2CC2)c1,-2.28991689375095
CHEMBL3474565,0,COC(C)(C)CNC(=O)C1CCC(=O)N(C2CCCC2)C1,-3.86440509907789
CHEMBL3474742,0,Cc1nnsc1CN1CC[C@@](O)(C2CCC2)[C@H](C)C1,-1.94833507461501
CHEMBL3475647,0,Nc1cc(-c2nccnc2N2CCCC2)c2cc[nH]c2n1,-1.98034142958868
CHEMBL3475970,0,CC(C)(C)c1cc(CN2CCOCC(O)C2)n[nH]1,-3.61083927343715
CHEMBL3477371,0,CCC(Nc1ncccn1)c1cccnc1,-2.81011470141714
CHEMBL3477481,0,CCSc1ncc(-c2cc(C3CC3)nc(N)c2C#N)cn1,-1.71372337407258
CHEMBL3477662,0,Cc1nn(C)c2nc(N3CCNC(=O)C3C(C)C)sc12,-2.74373428218356
CHEMBL3478452,0,COc1cccc2c1OCC(CNc1ccc(C)nn1)C2,-2.13513209960433
CHEMBL3480232,0,Cc1nc[nH]c1-c1nccn1CCN(C)S(C)(=O)=O,-3.34691603968068
CHEMBL3481030,0,COc1ccc(CN(Cc2cnn(C)c2)CC(C)C)cn1,-2.58804116626932
CHEMBL3481687,0,CCN1CCC(CC(=O)N(C)C(C)c2cncs2)CC1,-2.64164741747754
CHEMBL3482739,0,CCC/C=C/c1ccc(CN2CCN(C)CC2)cn1,-2.37317185603973
CHEMBL3482843,0,COc1cccn(Cc2nnc(-c3cccnc3)o2)c1=O,-2.08027977115568
CHEMBL3483024,0,CCC(CO)N(Cc1ccccn1)C(=O)c1ncccc1C,-2.0352151890789
CHEMBL3483062,0,Cc1ccc(NC2(C(=O)NCCCN)CCCC2)cc1,-3.67528762877653
CHEMBL3484855,0,CCNc1ncc(C(=O)NC2CCSC2)cn1,-2.2074194224888
CHEMBL3486224,0,CN(C)c1ccc(CC(=O)N[C@@H]2CCNC[C@H]2O)cc1,-3.14668194199652
CHEMBL3487809,0,COc1ncccc1NC(=O)N(C1CC1)C(C)C(C)C,-2.74550696193475
CHEMBL348789,0,CCCN(CCC)C1=NCc2cc(O)c(O)cc2N1,-3.21550322693321
CHEMBL3490458,0,COCCN1CCC(C(=O)c2cc(F)ccc2F)CC1,-1.713269257969
CHEMBL3491342,0,O=C(c1cnn2cccnc12)N1CCCC(n2ccnc2)C1,-1.78514944371206
CHEMBL3491838,0,CC(C)Oc1ncccc1CNC(=O)Nc1ccccn1,-2.70491797585045
CHEMBL3492243,0,Cc1ccc(N2CCCC(NCc3ccccn3)C2)nn1,-2.45462338386311
CHEMBL3492665,0,CN1N=C(C(=O)N2CCCC(n3ccnc3)C2)CCC1=O,-1.75365426244685
CHEMBL3493355,0,CCc1noc(CNCC2CCCN2c2cccnn2)n1,-2.35612406329614
CHEMBL349337,0,O=C1C=C[C@@H](CC2=CCCCC2)O[C@@H]1CO,-1.60333500611054
CHEMBL3493652,0,Cc1cc(NC(=O)CCN2CCn3c(C)nnc3C2)no1,-2.71156041828423
CHEMBL349502,0,NC(=O)c1cccc2c1[C@@H]1CCN(CC3CC3)[C@@H]1CC2,-2.31424804409881
CHEMBL3495762,0,CCN(CC1CCCO1)C(=O)Nc1ccc(F)cc1OC,-3.29583977030128
CHEMBL3496085,0,Cc1cc(NC(=O)NCC2CCOC2)no1,-2.94886448102881
CHEMBL3496134,0,CCn1cnnc1CNC(=O)N1CCOCC1,-3.47682374839673
CHEMBL3496214,0,COc1ccccc1C(=O)NC(C)CC(=O)O,-2.31835864409167
CHEMBL3496601,0,CCc1nc(CNC(C)Cn2cccn2)cs1,-2.82083894935296
CHEMBL3496651,0,Cc1nc(C)n(C2CCCN(C(=O)c3cnc[nH]3)C2)n1,-2.51117590388938
CHEMBL3497205,0,CC(O)CN(CC(=O)NC(=O)NC1CC1)c1ccccc1,-2.4241746602382
CHEMBL3497530,0,CC(CNCc1ccncc1)Oc1ccccn1,-2.86334884850933
CHEMBL3498057,0,Cc1[nH]c(C2(N)CCCCC2)nc(=O)c1C,-2.50765205967435
CHEMBL3498341,0,OC(CN1CCN(Cc2ccccc2)CC1)C1CC1,-3.16368905883402
CHEMBL3499966,0,CCOC[C@@H]1CC[C@H]2[C@H](CCN2Cc2c(C)noc2C)O1,-2.95720331044877
CHEMBL3500230,0,CCN(C)c1ncnc2c1CCN(C(=O)COC)CC2,-2.54433637305302
CHEMBL3500902,0,Cc1ccc2c(n1)N(C)CCN(C(=O)C1CC1)C2,-3.0457706691259
CHEMBL3501204,0,CNC(=O)[C@H]1C[C@@H]2CN(Cc3ccc(C)cc3)C[C@H]1O2,-3.28216204895344
CHEMBL3502476,0,CN(C)c1ncnc2c1CCN(CC1CCOC1)CC2,-2.75596132302962
CHEMBL3503506,0,O[C@H]1CCN(Cc2ccoc2)[C@H]1Cc1cccnc1,-2.60292668117855
CHEMBL352410,0,Cc1cc2c(o1)C(=O)c1cnc(O)cc1C2=O,-0.315898187777303
CHEMBL3527507,0,COc1cc2nccc(SCC(=O)O)c2cc1C(N)=O,-1.47094264396874
CHEMBL353929,0,Cc1cc2c3c(N)nc(N)nc3ccc2n1C,-2.29758419613252
CHEMBL3544558,0,NC1(c2ccccc2Cl)CCC=CC1=O,-1.72564553593315
CHEMBL3545257,0,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O,-2.95413603413935
CHEMBL3545453,0,CC(C)C[C@H](C)N[C@H](C)[C@@H](O)c1ccccc1,-3.08531437093215
CHEMBL3547759,0,c1cc(CNc2cnc(C3CCCN3)cn2)ccn1,-2.05256422242821
CHEMBL3548062,0,COc1cccc(N2C(=O)CC3(CCCNC3)C2=O)c1,-3.12588855376687
CHEMBL3551444,0,CNC(=O)CNCc1c[nH]nc1-c1cc2ccccc2o1,-2.43111807678346
CHEMBL3551842,0,COc1ccc(CN2C[C@@H]3COC[C@]3(CN(C)C)C2)cc1,-3.2073428188405
CHEMBL3552599,0,c1cncc(CN2CCc3ncnc(C4CC4)c3CC2)c1,-2.66897797330347
CHEMBL3552749,0,CNc1cc(C2CCCNC2)nc(C)n1,-2.86423426025207
CHEMBL3553174,0,CCc1nccn1-c1cccc(C2CCCN2)n1,-2.46775288016054
CHEMBL3554593,0,CC(C)CC(=O)N1C[C@@H]2CCN(c3ncccn3)C[C@@H]2C1,-2.36376038113675
CHEMBL3554882,0,Fc1ccc2c(c1)C1(CCNCC1)CC2NC1CC1,-3.03094863958044
CHEMBL3555613,0,CN1CCc2onc(CNc3ncccn3)c2C1,-2.37869896623867
CHEMBL3556103,0,O=C1[C@H]2CN(Cc3ccccn3)C[C@H]2CN1c1ccsc1,-2.80806293854654
CHEMBL356405,0,Cc1cc(=O)oc2nn(CCO)c(C)c12,-1.84340521711958
CHEMBL3588864,0,Nc1ccc(-c2cc3ncccc3c(=O)[nH]2)cc1,-2.03528069205084
CHEMBL3589067,0,O=C(O)[C@@H]1C(=O)N(c2ccccc2)[C@H]1c1ccco1,-2.63726682527539
CHEMBL3593579,0,C[C@@H]1CCCC[C@@H]1n1c(=O)[nH]c2cnc3[nH]ccc3c21,-2.69467096170789
CHEMBL3594078,0,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1O,-2.67458446388647
CHEMBL3596346,0,Cc1cc(NCc2ccccc2O)ccc1-c1ccccc1,-2.84341507842078
CHEMBL3596832,0,c1ccc(-c2nc3ncccn3c2CN2CCNCC2)cc1,-1.925316614536
CHEMBL3598274,0,NC1CCc2cccc(-c3ccc(F)cc3)c2CC1=O,-2.76737993139608
CHEMBL3604245,0,CCC(C)NC(=O)c1nc(-c2cccc(C)c2)cnc1N,-1.67348131989461
CHEMBL3604398,0,CN(C)CCCNc1nc2cc([N+](=O)[O-])ccc2o1,-0.5261668060085
CHEMBL3604608,0,CCCCNC(=O)c1ccc2[nH]nnc2c1,-1.98048771735252
CHEMBL3604894,0,O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,-1.69438523208397
CHEMBL3612608,0,CCC(=O)NCC1CCc2ccccc2N1c1ccccc1,-3.0310986091385
CHEMBL3613409,0,CC(C)(C)c1cc(OC(=O)c2ccccc2)ccc1O,-1.82961316726701
CHEMBL3617958,0,CCc1nc2ccccc2n1CCCCOc1ccccc1,-2.99610222833042
CHEMBL3621550,0,Cc1c(Cl)nc(C2CC2)nc1NCc1ccccc1,-2.63679194757998
CHEMBL3623300,0,COc1ccc(Nc2nc(-c3ncccn3)cs2)cc1,-1.99854557390013
CHEMBL3629158,0,Nc1ncc(Cl)nc1CNc1nc2ccccc2s1,-1.85316058058738
CHEMBL3633614,0,CO/N=C/c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-0.283326260499301
CHEMBL3634950,0,CCN(CC)C(=O)c1ccc2c(C(=O)O)ccc(O)c2n1,-1.45971735063978
CHEMBL3640792,0,NCCCC(Cc1cn([C@H]2C[C@@H]3C[C@@H]3C2)cn1)C(=O)O,-3.05784832966109
CHEMBL3643039,0,CCC(C)(C)Nc1ccc(C#Cc2csc(C)n2)cn1,-2.38378179951983
CHEMBL3643651,0,Cc1ccccc1-n1nccc1-c1ccnc(NC(N)=O)c1,-2.05234527994504
CHEMBL3651582,0,CCN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccccc2)CC1,-3.33233702915338
CHEMBL3652227,0,O=C(NO)c1cnc(Nc2ccc(F)cc2)nc1,-1.9194737287888
CHEMBL365332,0,CCCCCCCn1cnc2c(N)nc3ccccc3c21,-2.59962314489168
CHEMBL3660153,0,COc1ccccc1Cn1cc2c(n1)N(O)C(=O)[C@@H](N)C2,-3.34083648249952
CHEMBL36629,0,Cc1cccc(C(=O)OC2CCN(C)CC2)c1,-2.02210381108867
CHEMBL366485,0,NCCCOc1nn(Cc2ccccc2)c2ccccc12,-2.59871222510689
CHEMBL3672804,0,Cn1c(OC2CCCC2)nc(-c2ccncn2)cc1=O,-1.30556504036591
CHEMBL3673086,0,COc1cc2c(C(F)(F)F)cc(=O)oc2c(C=O)c1O,-1.19534217311331
CHEMBL367314,0,CCOc1c(C)c(C)c2c(c1C)CCC1(CCCCC1)N2,-3.51575744408541
CHEMBL3675787,0,c1ccc(-c2nc3ccc(N4CCOCC4)cc3[nH]2)nc1,-1.91704951485481
CHEMBL3681911,0,CCC(=O)NC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,-2.65311790768634
CHEMBL368616,0,CC(C)(C)c1ccccc1-c1nnc(N=C(N)N)s1,-2.52532209339146
CHEMBL368736,0,CCCS(=O)(=O)N1N=Cc2cc(C)ccc2B1O,-1.87700551323667
CHEMBL368949,0,CC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1,-1.40597466561579
CHEMBL3729014,0,CC/C(=C\CC1CC=C(C)C1(C)C)CO,-3.49321644654369
CHEMBL3730482,0,CCc1c(O)c2ccccc2n(C)c1=O,-2.12145280772361
CHEMBL3734841,0,Oc1ccc(-n2nc3ccc(C(F)(F)F)cc3n2)cc1,-1.44758534318593
CHEMBL3736595,0,CNCc1cccc(NCc2ccc3ccc(N)nc3c2)c1,-2.09830375726852
CHEMBL373862,0,O=C(CNO)Cc1c[nH]c2cccc(F)c12,-2.39755761751747
CHEMBL37390,0,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-2.30670329495932
CHEMBL3741339,0,Clc1ccc2nc(-c3ccco3)c3c(c2c1)OCCC3,-1.87960998338431
CHEMBL3742264,0,O=C(NCCc1ccccc1)n1c(=O)oc2ccccc21,-2.86086190719472
CHEMBL3746799,0,c1cc2cc(-c3cn(C4CN5CCC4CC5)nn3)ccc2[nH]1,-2.84262945593096
CHEMBL3752181,0,O=C(/C=C/c1cccnc1)NCCCn1ccnc1,-1.7297777915168
CHEMBL3752647,0,Cc1nc2cn(-c3ccccc3F)nc2c(=O)[nH]1,-1.79625920796036
CHEMBL37549,0,COc1ccc2[nH]cc(CCNC(=O)C3CC3)c2c1,-3.15307433708685
CHEMBL3759035,0,COc1ccc2c(c1C#N)CCc1cc(C(=O)O)sc1-2,-1.53891766406329
CHEMBL3759802,0,COc1ccc2ccc3occ(CCNC(C)=O)c3c2c1,-2.49843865508181
CHEMBL37723,0,CC1=C(C#N)C(c2cccc([N+](=O)[O-])c2)C(C#N)=C(C)N1,-0.497180148524114
CHEMBL378075,0,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,-3.41057217304393
CHEMBL3785899,0,C[C@H](Nc1ncnc2c1nn1ccccc21)C(C)(C)C,-2.26906025291694
CHEMBL3786694,0,CN(C)c1ccccc1/C=C1\Oc2cc(O)cc(O)c2C1=O,-1.04080715563964
CHEMBL3786959,0,c1ccn2nc3c(NC4CCCCC4)ncnc3c2c1,-2.12151187034602
CHEMBL378821,0,O=C(Nc1ncccn1)N1CCC(Cc2c[nH]cn2)CC1,-2.25502349149878
CHEMBL3793997,0,O=C1c2ccccc2CCN1c1ccc(-c2cc[nH]n2)cc1,-2.0373850485638
CHEMBL3797719,0,O=C(NCCc1nc(-c2ccco2)cs1)c1ccccc1,-2.32429361762618
CHEMBL3799709,0,CS(=O)(=O)NC(=O)CCc1ccccc1,-2.08553333015761
CHEMBL3800446,0,Fc1ccc2ccn(CC3=NCCN3)c2c1,-2.92340679452682
CHEMBL380172,0,O=C/C=C/c1ccccc1OCc1cccc(F)c1,-1.39613597306096
CHEMBL380362,0,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2C,-2.87251552220894
CHEMBL3805171,0,O=c1[nH]c2nccc(Oc3ccccc3)c2[nH]c1=O,-1.41889564128005
CHEMBL3805307,0,Cc1cc(C)c2cc(-c3ccccc3)cnc2c1,-2.00002666517255
CHEMBL3806072,0,NC(CNC1CCCCC1)P(=O)(O)O,-3.06278372568885
CHEMBL380632,0,COc1ccc(-n2cc(-c3ccc(N)cc3)nn2)c(OC)c1,-2.67813152586649
CHEMBL3808665,0,CCCNc1nc(Nc2ccc(F)cc2)nc2ccccc12,-2.15038787488645
CHEMBL381131,0,O=C(NCc1ccncc1)C(=O)c1c[nH]c2ccccc12,-1.28007223624938
CHEMBL381413,0,Cc1[nH]c2nc(N)nc(O)c2c1Sc1cccc(F)c1,-2.96903537168687
CHEMBL3818203,0,O=C(CC[C@H](Cc1ccc(C(=O)O)cc1)C(=O)O)NO,-2.00409277174317
CHEMBL3818877,0,O=C1C=C(Cl)C(O)(c2ccccc2)N1c1ccccc1,-1.67421089611879
CHEMBL3823441,0,CN(c1ccc(O)cc1)c1nc(-c2ccccn2)cs1,-2.25568620265322
CHEMBL3823656,0,O=C(c1ccc(-c2ccccc2F)o1)n1cccn1,-1.18388650894403
CHEMBL3827472,0,Nc1nc(Cl)c2ncn(C[C@H]3CCC[C@H]3CO)c2n1,-2.18158459232826
CHEMBL3827832,0,CCCCCCCCNc1cc(=O)[nH]c(=O)[nH]1,-2.61843013869484
CHEMBL3828356,0,Cc1cccc(C(N)=O)c1NC(=O)c1ccc(Cl)cc1,-2.0007290463632
CHEMBL383310,0,O=C/C=C/c1ccccc1OCc1ccc(Cl)cc1,-1.39746321341513
CHEMBL383485,0,Cn1c2c(c3cccc(O)c31)CSc1cc(F)ccc1-2,-2.40289567518531
CHEMBL383517,0,NCCCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,-2.30040183323256
CHEMBL386297,0,O=C1C=CC(O)(c2nc3c(F)cccc3s2)C=C1,-1.21420997919575
CHEMBL387321,0,Cc1cccc(OC(=O)c2cccs2)n1,-1.62790866203294
CHEMBL388749,0,COC(=O)CCc1c[nH]c2ccccc12,-3.35534178991412
CHEMBL388866,0,CN1C(=O)CN(c2ccccc2)C(=O)c2ccccc21,-1.98661135032784
CHEMBL3891286,0,O=C1C=C[C@]23CCN(Cc4ccsc42)[C@H]3C1,-1.61404188632573
CHEMBL390347,0,Cc1ccccc1NS(=O)(=O)c1ccc(C(=O)O)cc1,-1.25544916164298
CHEMBL3904417,0,C(=C/C(c1ccccn1)N1CCOCC1)\c1ccccc1,-2.45554611297184
CHEMBL3908803,0,Cc1ccc(N)c(C#Cc2cncc(F)c2)n1,-1.7817430569564
CHEMBL3928185,0,O=c1oc2cccnc2c(=O)n1Cc1cccs1,-1.4064123372593
CHEMBL3928476,0,Cc1[nH]c2ncnc(N3CCOCC3)c2c1-c1cnn(C)c1,-2.63414771391
CHEMBL3929465,0,O[C@H]1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,-2.79067829475427
CHEMBL3930007,0,Cc1ccc(-c2cnc(N)nc2-c2ccccc2)cc1,-2.01593097491455
CHEMBL3936238,0,CC1c2ccc3cccnc3c2NS(=O)(=O)N1C,-1.95582594423245
CHEMBL39372,0,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,-1.88971291849494
CHEMBL394405,0,c1ncc(-c2nc3cc(C4=NCCN4)ccc3[nH]2)[nH]1,-2.39933224815892
CHEMBL394519,0,CC(=O)Oc1ccc2c(=O)cc(-c3ccccc3)oc2c1,-1.42112678256608
CHEMBL394825,0,CC(C(=O)O)c1ccc(NC(=O)c2ccccc2)cc1,-2.03043214331291
CHEMBL3949672,0,C/C=C/C1c2cc(O)c(O)cc2CCN1C,-3.26959597448557
CHEMBL395522,0,CCc1c(C)[nH]c(=O)c(CC)c1Oc1cc(C)cc(C)c1,-2.48732058378383
CHEMBL396064,0,Cc1ccc2c(Cl)c3c(nc2c1)C=CNN=C3,-1.52838587611648
CHEMBL396818,0,Cc1nc(C(=O)O)cc2c3cccnc3n(C)c12,-1.94482816032591
CHEMBL400867,0,COc1ccc(-c2nc3ccccc3o2)cc1Cl,-1.97657137710199
CHEMBL401145,0,COc1ccc2c(c1)CCc1cc(O)c(OC)c(OC)c1-2,-2.76491490604752
CHEMBL402872,0,C[C@@H]1CCCN1CCc1ccc(N(C)C)cc1,-3.26714711397397
CHEMBL4065611,0,N=C(N)/N=C(\N)SCCOc1nc2ccccc2s1,-2.48557575650997
CHEMBL4067636,0,CC(C)c1ccccc1NCCCN1CCCCC1,-3.36872086007034
CHEMBL4069854,0,COc1sc(C(N)=O)c2c1-c1sncc1CC2,-2.09390614209979
CHEMBL4070592,0,O=C1C=CC[C@@H]([C@H]2C[C@@H]2c2ccccc2)O1,-1.83239678567851
CHEMBL4071734,0,CC1=C(C(=O)OC(C)C)[C@@H](c2ccco2)N/C(=N/C#N)N1,-1.91103706894414
CHEMBL4072496,0,NC(=O)c1[nH]cc(-c2ccncc2)c1Cl,-2.50148385234416
CHEMBL4074244,0,CC#CCCCCCCc1cc(C(=O)OC)c(N)s1,-2.72148032738096
CHEMBL4074467,0,CN(C)S(=O)(=O)c1ccccc1-c1cccs1,-1.98872381741494
CHEMBL4075892,0,c1csc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,-1.90343592801774
CHEMBL4077141,0,COc1ccc(CC2CCCNC2)cc1,-3.16292925227794
CHEMBL4078980,0,Cn1cc(O)c(=O)cc1/C=C/c1ccccc1O,-1.74545381988909
CHEMBL4082954,0,O=C(O)c1cccc2oc(-c3ccccc3)nc12,-1.50565570859823
CHEMBL4086201,0,Cc1cncc(Cc2ccc(-c3ccnn3C)nc2)c1,-2.33635513277028
CHEMBL4086484,0,O=C(NC[C@@H](O)c1ccccc1)c1ccc(O)cc1,-2.21157438791267
CHEMBL4089325,0,CNC(=O)N1C[C@@H](C)Oc2cc(C)ccc21,-3.0399919000708
CHEMBL4091004,0,O=C(NCCc1nccs1)c1cnc2c(O)cccc2c1,-1.63505970471434
CHEMBL4091584,0,CCn1cnc2ccc(C(=O)OC)cc21,-2.07118285680615
CHEMBL4092581,0,Cc1c(C(=O)Nc2ccc(F)c(Cl)c2)noc1C(C)C,-1.84773210387195
CHEMBL4092844,0,COc1ccc(NC(=O)c2cc3sccc3n2C)cc1,-2.36335723419169
CHEMBL4099196,0,N#Cc1cccc2nc3cccc(Br)c3nc12,-0.599882252476432
CHEMBL4099722,0,COc1cccc2c1[nH]c1cc(O)c(C=O)cc12,-1.67654389312493
CHEMBL4101572,0,O=c1[nH]c(-c2ccc3cccc(O)c3n2)nc2ccccc12,-1.30698887165549
CHEMBL4102177,0,COc1ccc2cccc(CCNC(C)=O)c2n1,-2.20468959192295
CHEMBL4104856,0,CC(C)=CCc1c(O)c(C)cc2c1[nH]c1ccccc12,-2.64873887163841
CHEMBL4105495,0,CCN(CC)c1ccc2cc(-c3ncco3)c(=O)oc2c1,-1.44288578936215
CHEMBL4116437,0,CN(C/C=C/c1ccccc1)Cc1ccc2c(c1)OCCC2,-2.59686371161622
CHEMBL4117112,0,CN(C/C=C/c1ccccc1F)Cc1ccc2c(c1)CCO2,-2.48169607198062
